id	title	abstract	labels
82980088	Editorial: Perspectives on creative pedagogy: exploring challenges, possibilities and potential	Internationally, the first decade of the 21st century was characterised by growth in creativity research and creative classroom practice (e.g.  Einarsdottir, 2003; Cremin, Burnard and Craft, 2006; Beghetto and Kaufman 2007; Sawyer, 2010). In England, the Creative Partnerships initiative increased the attention paid by researchers, policy makers and practitioners to creativity in schooling, and  an interest in creative learning at the primary phase developed (e.g. QCA, 2005; Galton, 2008; Bragg,  Manchester and Faulkner, 2009; Thomson and Hall, 2007; Craft and Chappell, 2009). Whilst recognition of the role and nature of creativity and interest in creative pedagogical practice has grown, tensions persist at several levels, particularly in accountability cultures, where international comparisons such as PISA and PIRLS frame and shape policy, practice and curricula.This Special Issue, planned with Anna Craft before her untimely death, responds to this context and draws together the work of a number of eminent scholars of creativity and creative pedagogies. It offers diverse perspectives from Colombia, Denmark, England, France, Poland, Hong Kong, and the USA and highlights differences as well as similarities across cultural contexts. Individually and collectively, the authors, framed by their own stances on creativity, reveal both the complexities and the possibilities of creative pedagogies. While some focus more upon conceptual challenges, others examine classroom practice, both teachers and visiting artists, and identify difficulties as well as potential. Most pay attention to both teacher and learner orientations, exemplified by Dezuanni and Jetnikoff‘s (2011:265) assertion that creative pedagogies involve ‘imaginative and innovative arrangement of curricula and teaching strategies in school classrooms’ to develop the creativity of the young	['SDG04']
487610972	The performance of hearing-impaired children on handedness and perceptual motor tasks	The present study was designed to test for differences, if any, in children with impaired hearing compared with a control group of children with normal hearing (7-11-year-olds) in handedness, drawing, categorization, facial recognition, and play. Results indicated age differences in the performance of all the tasks. The children with hearing loss had more left-hand responses than the normal children did. For drawings, those whose hearing was impaired used more space and color. Both groups performed similarly on tasks of categorization and facial recognition. For play, children with hearing loss were more clumsy and accident prone than children in the control group. The results suggest that children with impaired hearing differ from those with normal hearing in tasks that are influenced by language processes and motor ability	['SDG10', 'SDG04']
82982109	Enhancing (in)formal learning ties in interdisciplinary management courses: a quasi-experimental social network study	While interdisciplinary courses are regarded as a promising method for students to apply knowledge from other disciplines, there is limited empirical evidence available whether interdisciplinary courses can effectively “create” interdisciplinary students. In this quasi-experimental study amongst 377 Master’s students, in the control condition students were randomised by the teacher into groups, while in the experimental condition students were “balanced” by the teacher into groups based upon their initial social network. Using Social Network Analysis, learning ties after eleven weeks were significantly predicted by the friendship and learning ties established at the beginning of the course, as well as (same) discipline and group allocation. The effects were generally greater than group divisions, irrespective of the two conditions, but substantially smaller than initial social networks. These results indicate that interdisciplinary learning does not occur “automatically” in an interdisciplinary module. This study contributes to effective learning in interdisciplinary learning environments	['SDG04']
82921791	Approaches to studying and perceptions of the academic environment among university students in China	It has been claimed that students from “Confucian-heritage” cultures approach studying in higher education differently from Western students. This study investigated the experiences and the approaches to studying of students at a university in China. A total of 356 students completed both the Course Experience Questionnaire (CEQ) and the Revised Approaches to Studying Inventory (RASI). Their responses to the CEQ yielded two factors concerned with student support and course demands. Their responses to the RASI yielded two factors: a deep/strategic approach and a surface approach. Students who rated their courses positively in terms of student support were more likely to adopt a deep/strategic approach. Students who rated their courses positively in terms of course demands were less likely to adopt a surface approach. In broad terms, the students’ perceptions and approaches to studying were similar to those of Western students, though with some specific differences. The findings add to the literature on Chinese students’ approaches to learning and also have practical implications for teachers seeking to promote more desirable forms of studying in their students	['SDG04']
160752087	Navigating double marginalisation: Migrant Chinese sexual and gender minority young people’s views on mental health challenges and supports	Sexual and/or gender minority young people who are also members of an ethnic minority can experience unique challenges. Limited research draws directly on the mental health experiences of these ‘double minority’ youth. This study focused on Chinese sexual/gender minority youth in New Zealand. It sought to explore features they found challenging for, or supportive of, their mental health and wellbeing. Semi-structured interviews were conducted with 11 Chinese sexual/gender minority participants aged between 19 and 29 years old and residing in Auckland, New Zealand. An inductive approach to qualitative data analysis was used. Two major domains of findings emerged. Firstly, participants described mental health challenges linked to racism, sexism, cis-heteronormativity and challenges in relation to intersecting identities. Secondly, Chinese culture and community connections, family and peer support, and role models seemed to facilitate resiliency. However, the fear of ‘losing face’, unwillingness to disclose distress when unwell, and mental health service providers’ lack of cultural and linguistic competency were described as barriers to effective mental health support. In conclusion, Chinese and sexual/gender minority identities were integral parts of participants’ sense of self, and this was associated with their mental health and wellbeing. Further research is required to explore ways to reduce barriers and promote resiliency	['SDG03', 'SDG05', 'SDG10']
82921265	8008: The measure of a competent child care social worker?	This paper reflects upon some mixed messages found in recent consultation and framework documents that have been issued as part of the debate surrounding the Government's emphasis upon education and training within its 'modernisation' agenda. It identifies the long-standing arguments about 'testing' versus 'learning' or 'contextual' paradigms and suggests that, perhaps, there is still scope to influence the future direction of social work. The author has drawn upon his research with social workers and their team managers in current post-qualification award programmes to argue for a renewed emphasis upon the inter-personal and relationship aspects of educational processes within more broadly conceived socio-cultural contexts. A focus upon reflexively defined concepts of 'engagement' and 'assessment' is used to explore constructivist arguments that locate individuals within an interplay of potential and constraints. It is argued that constructive engagements within revised conceptions of assessment can form the basis of a framework of continuing professional development that starts from and develops the unique realities of social work practice. This requires the committed involvement of more people, in the negotiation of a professional practice agenda for knowledge creation through relationships, rather than the imposition of more measures	['SDG04', 'SDG08', 'SDG10']
82982060	Beyond text': exploring ethos and method in co-producing research with communities	There is a critique of research conducted in communities which fails to include communities in its design and undertaking. In parallel, academic research is increasingly being measured according to its benefit to the wider society. Co-productive research is a response to these challenges which offers a way of recognizing the resource contribution of communities to research and emphasizing the conduct of research ‘with’ communities rather than ‘on’ communities. This article identifies the reliance on ‘text’ in the research process as a barrier to delivering meaningful co-productive research with communities. ‘Beyond-text’ tools are emerging across academic disciplines and include story-telling, performance, art and photography. Recent research emphasizes the empowering potential of these methods by facilitating greater reflection on the lived experience of those involved. This article looks at examples of research which have employed ‘beyond text’ methods to consider their potential to deliver co-produced research with communities. It also asks whether it is the application of specific technical approaches and methods, or the underlying ethos within which research is conducted that is most critical to challenging unequal power relationships. It argues that beyond-text methods need to be applied within a wider set of values which re-conceptualize the role of the researcher working with communities	['SDG10', 'SDG17']
158977758	Engaging Stakeholders Through Corporate Political Activity: Insights From MNE Nonmarket Strategy in an Emerging African Market	As interest increases in the political engagement between multinational enterprises (MNEs) andemerging economy host governments, less is known about wider MNE stakeholder engagementand the development of nonmarket capabilities in institutionally fragile environments. This studyinvestigates how MNEs engage stakeholders through corporate political activity (CPA) during thepro-market reform of Uganda's electricity generation sector. Data is collected through semi-structured interviews, archival materials and ﬁeldwork notes, and is analyzed using an NVivo-supported grounded analytic method. We ﬁnd both proactive and reactive leveraging of CPA tomanage diverse stakeholders. We argue that the host government remains the most importantpolitical stakeholder in the early phases of reform, but changes in institutional and politicalenvironments necessitate strategic adaptations as the reform process progresses. These adapta-tions include the need for local engagement and the accommodation of multi-level stakeholderpressures. Our ﬁndings contribute to an understanding of corporate political capabilities inAfrica's emerging markets, and illustrate how these capabilities can be strategically leveraged toeﬀectively manage diverse stakeholders	['SDG17', 'SDG09', 'SDG07', 'SDG08', 'SDG16']
187114324	The emerging trend of blockchain for validating degree apprenticeship certification in cybersecurity education	The network-centric world of the 21st century and explosive growth of the internet related technologies brought modern cybersecurity culture with complex threat landscape in the Higher Education environment. Cybersecurity landscape is always changing and education providers often do not have remit or in fact the means and capacity to cover the range of activities learners engage with, which attest their achievements, knowledge, and skills. Currently the awarding and validation of qualifications occurs exclusively under centralised management of an education institution or an employer take more ownership of the learning experience and its outcomes without compromising on safety, security, and accessibility. The centralised model of the present awarding and validation is no longer sustainable because learning happens increasingly on online platforms, and learning is far more international than it used to be. Key higher educational providers introduced degree apprenticeships which are new way to ‘do both’ higher level skills and provide progression routes to improve their employability prospects. The ‘Blockchain’ (BC) facilitates digitized, decentralized, public ledger of all cryptocurrency transactions. It embraces a set of inter-related technologies. This paper expounds a novel BC-based architecture for transform centralised model of awarding and validation in to decentralized ledger of secured database. This database is shared, replicated, and synchronized for validation among the universities, partner institutions, professionals, statutory or regulatory bodies and industry bodies across the internet. The architecture offers secured collaborative validating system by qualification exchange with BC using trust methods within the decentralized topology	['SDG04', 'SDG09']
82922697	eGovernment	The use of the SemanticWeb (SW) in e-government is reviewed. The challenges for the introduction of SWtechnology in e-government are surveyed fromthe point of view both of the SWas a new technology that has yet to reach its full potential, and of e-government as a complex digital application with many constraints, competing interests and drivers, and a large and heterogeneous user base of citizens. The spread of SW technology through e-government is reviewed, looking at a number of international initiatives, and it is argued that pragmatic considerations stemming from the institutional context are as important as technical innovation. To illustrate these points, the chapter looks in detail at recent efforts by the UK government to represent and release public-sector information in order to support integration of heterogeneous information sources by both the government and the citizen.  Two projects are focused on. AKTive PSIwas a proof of concept, in which information was rerepresented in RDF andmade available against specially created ontologies, adding significant value to previously existing databases. Steps in the management of the project are described, to demonstrate how problems of perception can be overcome with relatively little overhead. Secondly, the data.gov.uk project is discussed, showing the technical means by which it has exploited the growth of theWeb of Linked Data to facilitate re-representation and integration of information from diverse and heterogeneous sources. Drawing on experience in data.gov. uk the policy and organizational challenges of deploying SWcapabilities at national scales are discussed as well as the prospects for the future.This chapter will consider the specific issues pertaining to the application of the SemanticWeb (SW) to e-government, and look at some of the ways that the SemanticWeb community has tried to address them. The first section will examine some of the challenges and opportunities for Semantic Web technologies within e-government, and review progress made. The next section will describe a detailed example of the UK’s data.gov.uk program to represent government data on the Linked Data Web. It will also review pilot work that preceded the data.gov.uk work and which was important in providing insights as to the pragmatic deployment of SW technologies in the public sector. A set of resources will be given for further study, before a discussion of likely future directions of research in this area	['SDG09', 'SDG16']
82979999	Intergenerational dynamics of educational values: the impact of graduate parents on young peoples’ educational decision making	What is the impact of having graduate parents or parents engaged in tertiary education in the decision making process associated with entering higher education?This presentation reviews the literature and identifies possibilities for future research	['SDG04']
82982071	From shared roots to fruitful collaboration: How counselling psychology can benefit from (re)connecting with positive psychology	Content and focus: Counselling psychology has its origins in a positive orientation towards lifelong development, growth and prevention rather than pathology and cure. Along with the positive psychology movement, it shares its roots in humanistic psychology, and while US counselling psychology has embraced positive psychology explicitly, UK counselling psychology has been more reluctant to engage with this framework. This paper reviews the relationship between counselling psychology and positive psychology, tracing the roots of counselling psychology and its engagement with positive psychology as well as some of the barriers to fruitful interaction. We offer suggestions for how counselling psychology could beneficially (re)connect with positive psychology ideas and practices. Conclusions: By reconnecting with its positive roots and engaging with the ideas and the research of the positive psychology movement, counselling psychology could develop more balanced and strength-oriented ways of working, rekindling its original commitment towards human flourishing and actualisation	['SDG03']
160752033	Revealing the hidden geography of alternative food networks: The travelling concept of farmers’ markets	Alternative food networks in post-socialist settings are often studied using concepts and analytical tools developed in the Anglo-American context. As a result, the findings tend to replicate and confirm rather than challenge and extend the extant knowledge and theorisations. Based on a recent study of farmers’ markets in the Czech capital Prague, the paper claims that viewing these ‘from the periphery’ produces novel insights complementing those garnered in researching them in the West. In the context of earlier alternative food initiatives, the boom of farmers’ markets, which Prague experienced in the early 2010s, was unparalleled. In less than 24 months, 41 farmers’ markets were established in and around the city. Focusing methodologically on the discourse of the organisers of farmers’ markets and theoretically on the complex hidden geography underlying the farmers’ markets’ boom, we are able to unpick the intricacy and paradoxical nature inherent in this development. While acknowledging the farmers’ markets embeddedness in the local context, we argue that a more comprehensive understanding of farmers’ markets requires engagement with a flow of ideas and know-how transcending the locality. The ensuing type of farmers’ markets is a result of interactions among different travelling concepts as well as of their encounter with the specificities of the local post-socialist context. We argue that the fact that these concepts were not necessarily concordant with each other and also insufficiently adapted to the local context had a profound effect on Prague farmers’ markets’ boom	['SDG12', 'SDG02']
82906123	How well can the theory of planned behavior account for occupational intentions?	We tested the capacity of an extended version of the theory of planned behavior (TPB) to account for intentions to work for the UK’s National Health Service (NHS) as a nurse, physiotherapist or radiographer amongst three groups: professionally unqualified (N = 507), in professional training (N = 244), and professionally qualified (N = 227). We found strong support for the three core TPB variables attitude, subjective norm and perceived behavioral control as predictors of behavioral intention, and limited support for two additional variables: moral obligation and identification. There were some differences in the relative importance of TPB variables between groups. We conclude that the TPB has utility for more complex behaviors as well as simpler ones that are more frequently researched. However, more attention should be paid to differences in people’s circumstances, particularly regarding past vocational decisions and behavior, and to obstacles to implementing an intention	['SDG08']
82914456	Liverpool '08 – brand and contestation	This chapter examines the process of re-branding a major community - the City of Liverpool - through its role as European Capital of Culture, 2008. This year-long 'landmark event' was promoted as a means of attracting investment and tourist income. The paper assesses the implications of the Capital of Culture through its impact on one particular creative resource within that city – the Picket music venue. The success of the bid in June 2003 created changes which impacted on some of the key creative activities within the city, threatening the legitimacy of the Capital of Culture project itself. Rapidly rising property values began to deny affordable space for the very activities which underpinned the success of the bid. The author was a participant in the subsequent three year campaign to protect the Picket venue as a resource for the training of young musicians in both artistic and technical aspects of music.The paper looks at the contestation over Liverpool and Merseyside's highly local identity and global profile and the tension and synergy between traditional collectivity and individual entrepreneurialism characterised by the forms of social enterprise currently emerging in this creative milieu. It identifies some of the collective resources held by the Liverpool community from which were drawn key tactics in the fight to retain a significant cultural resource within the Capital of Cultur	['SDG08', 'SDG11', 'SDG10']
82922685	Project portfolio management: balancing risk and performance in turbulent times	When economic conditions become more challenging, organisations have fewer resources to deploy on new business or change projects and programmes, reducing the number of such initiatives they can undertake.  However, at such times, the projects and programmes they do invest in are often more critical, since they may be essential to deliver efficiency savings, sustain revenue or improve aspects of performance on which the survival of the organisation can depend.  The current turbulent economic conditions appear to have caused increasing adoption of project portfolio management (PPM) by organisations. PPM can be defined as: managing a diverse range of projects and programmes to achieve the maximum organisational value within resource and funding constraints, where 'value' does not imply only financial value and includes delivering benefits which are relevant to the organisation's chosen strategy	['SDG09', 'SDG08']
82924658	Corporate communication and reputation: an in-depth analysis into impact, practices, and reputational aspects tied to M&A announcements	The objective of the research is to observe share price reactions to information announcements during M&A processes. We shall focus upon the London Stock Market as this is the second most active M&A market in the world and a market in which one of the researchers has a great deal of direct experience. In doing so, we propose to uncover i) what types of information make a difference to share prices, ii) the importance of the timing of this information release, and iii) whether there are firm specific and group reputational effects which lend information more or less credibility. This research will provide corporate practitioners with empirical evidence regarding the impact of different corporate communication practices in terms of their content and timing. The research will also be able to answer the extent to which aspects of prior reputation gives weight and credibility to communications, and whether this is a generic quality or more specific to the information being provided, for instance whether being a well run company is sufficient to add credibility or whether specific experience in the issue at hand makes the difference. Finally, with regards to outcomes directed at High Status Reputation Intermediaries, the research will provide insights into whether or not, and to what extent, the involvement of professional advisors makes an impact in lending their reputations to enhance the effectiveness of company messages being communicated to the markets	['SDG12']
82906129	Usability beyond the website: an empirically-grounded e-commerce evaluation instrument for the total customer experience	A customer's experience with an e-commerce environment extends beyond the interaction with the website, including delivery of products, post-sales support, consumption of products and services, and so on. It is the total customer experience that influences the customers' perceptions of value and service quality, and which consequently affects customer loyalty. In our cross-disciplinary research in human–computer interaction (HCI) and relationship marketing, we have been investigating how HCI and customer relationship management (CRM) strategies can be integrated in the design of e-commerce so as to engender customer retention, trust and loyalty. We have performed a series of empirical studies to understand customers' requirements and perceptions about service-quality from e-shopping and e-travel environments. From these studies, we have developed an empirically-grounded evaluation instrument, E-SEQUAL, which we discuss in this paper. The development team can apply it at different phases of an e-commerce development life-cycle to integrate customers' perceived dimensions of service quality into the design and evaluation of e-commerce	['SDG08']
82900329	Inclusion: changing the variables	Increasingly dyslexia is becoming a whole-school issue. The responsibility for addressing the needs of dyslexic students no longer rests with one individual but is the responsibility of all school staff-subject specialists and school management. This timely book addresses this need by providing specific guidance to secondary school staff on how to support dyslexic students within different subject areas and within the principles and practices of inclusion.    Table of Contents:Part 1 Dyslexia - implication for secondary schools: dyslexia and its manifestations in the secondary school; biological and cognitive dimension of dyslexia - current scientific thinking; the dyslexia-friendly secondary school. Part 2 Inclusion - principles and practices: inclusion - the challenges, changing the variables; inclusion and equal opportunities. Part 3 The subject of success: learning styles and mathematics; dyslexia and the teaching of modern foreign languages; implications for the humanities - dyslexia in the history classroom; implications for the sciences; supporting students with dyslexia in the maths classroom; dyslexia and music; dyslexia in the art classroom; dyslexia with geography, drama and PE. Part 4 Cross-curricular aspects: dyslexia across the curriculum; cross-curricular approaches to staff development in secondary schools. Part 5 Professional perspectives: assessment and support in the secondary school - an educational psychologist's view; the careers service; dyslexia and the law; implications for teachers	['SDG04', 'SDG10']
82900258	Using technology in Higher Education: an activity theory perspective	This paper describes the application of Activity Theory to considerations of enhancing learning through the use of technology in Higher Education. The theory is reviewed and its extended version which uses the idea of an activity system to help analyse the use of technology in context described. Two case studies of teaching and learning in Higher Education are described: one exploring the use of ICT in a postgraduate study of science communication and the other a history course using the web to provide a range of resources and communication facilities for students. These two case studies represent different uses of technology in different disciplines and lead to a consideration of how the use of Activity Theory informs understanding of these learning experiences	['SDG04']
82902425	Responses of Amazonian ecosystems to climatic and atmospheric carbon dioxide changes since the last glacial maximum: One contribution of 17 to a Theme Issue 'Tropical forests and global atmospheric change'	The aims of this paper are to review previously published palaeovegetation and independent palaeoclimaticdatasets together with new results we present from dynamic vegetation model simulations and modernpollen rain studies to: (i) determine the responses of Amazonian ecosystems to changes in temperature,precipitation and atmospheric CO2 concentrations that occurred since the Last Glacial Maximum (LGM),ca. 21 000 years ago; and (ii) use this long-term perspective to predict the likely vegetation responses tofuture climate change. Amazonia remained predominantly forested at the LGM, although the combinationof reduced temperatures, precipitation and atmospheric CO2 concentrations resulted in forests structurallyand floristically quite different from those of today. Cold-adapted Andean taxa mixed with rainforest taxain central areas, while dry forest species and lianas probably became important in the more seasonalsouthern Amazon forests and savannahs expanded at forest–savannah ecotones. Net primary productivity(NPP) and canopy density were significantly lower than today. Evergreen rainforest distribution and NPPincreased during the glacialHolocene transition owing to ameliorating climatic and CO2 conditions.However, reduced precipitation in the Early–Mid-Holocene (ca. 8000–3600 years ago) caused widespread,frequent fires in seasonal southern Amazonia, causing increased abundance of drought-tolerant dry foresttaxa and savannahs in ecotonal areas. Rainforests expanded once more in the Late Holocene owing toincreased precipitation caused by greater austral summer insolation, although some of this forest expansion(e.g. in parts of the Bolivian Beni) is clearly caused by palaeo Indian landscape modification. The plantcommunities that existed during the Early–Mid-Holocene may provide insights into the kinds of vegetationresponse expected from similar increases in temperature and aridity predicted for the twenty-first century.We infer that ecotonal areas near the margins of the Amazon Basin are liable to be most sensitive tofuture environmental change and should therefore be targeted with conservation strategies that allow‘natural’ species movements and plant community re-assortments to occur	['SDG13', 'SDG15']
82923899	Keeping the faith: spirituality and recovery from mental health problems	The potential for a positive relationship between spirituality and mental wellbeing has been illustrated previously by the Mental Health Foundation but how this is occurs at a practice level has been largely left unexplored. This report, funded by the Department of Health, explores how spiritual activities as part of an integrative approach can support the mental health and healing of individuals	['SDG03']
161771489	Feasibility Protocol for OER and OEP: A decision making tool for higher education	"This summary document is written for the senior executives of higher education institutions, mostly Australian institutions. It explores the Feasibility Protocol, which is a key outcome of a research project titled ""Adoption, use and management of Open Educational Resources to enhance teaching and learning in Australia"", primarily funded by the Office for Learning and Teaching (OLT), but with support from DEHub also. Open Educational Resources (OER) and Open Educational Practices (OEP) have been receiving global attention, especially in the last ten years, as the demand for open resources increases in all aspects of education and knowledge sharing and distribution. Despite some important Australian initiatives and policy developments regarding OER and OEP (discussed in detail in the full project report), the lack of explicit educationally-oriented government policies appear to be limiting the process of OER adoption in Australia. To date, there have been few policy levers or enablers to encourage universities and other tertiary providers to pursue OER initiatives to better support current students, attract new ones and compete against other Australian and international institutions.We believe that the Feasibility Protocol is a valuable instrument to assist senior executives in making decisions regarding institutional adoption of OER and OEP. The Feasibility Protocol is a set of guiding principles that prompts questions and raises issues to be considered by universities and tertiary institutions wishing to take advantage of OER and OEP. More specifically, the protocol aims to assist senior executives, managers and policy makers to make informed decisions about the adoption of OER and OEP at several levels within their institution. Even though we are aware that the introduction of OER and OEP into mainstream higher education in Australia could have not only a global impact on the sector (e.g. meeting some of the Paris OER Declaration recommendations), but could also impact on small and isolated communities, as well as individuals outside the university sphere, this study is focused primarily on the higher education sector.</p"	['SDG17', 'SDG04']
82975376	Autonomy and reason: treatment choice in breast cancer	The practice of offering choice to those women with breast cancer for whom either breast conserving surgery or mastectomy would be equally beneficial, has come to be seen as an important aspect of medical care. As well as improving satisfaction with treatment, this is seen as satisfying the ethical principle of respect for autonomy.  A number of studies, however, show that women are not always comfortable with such choice, preferring to leave treatment decisions to their surgeons. A question then arises as to the extent that these women can be seen as autonomous or as exercising autonomy. This paper argues, however, that the understanding of autonomy which is applied in current approaches to breast cancer care does not adequately support the exercise of autonomy, and that the clinical context of care means that women are not able to engage in the kind of reasoning that might promote the exercise of autonomy. Where respect for autonomy is limited to informed consent and choice, there is a danger that women’s interests are overlooked in those aspects of their care where choice is not appropriate, with very real, long term consequences for some women. Promoting the exercise of autonomy, it is argued, needs to go beyond the conception of autonomy as rational individuals making their own decisions, and clinicians need to work with an understanding of autonomy as relational in order to better involve women in their care	['SDG03', 'SDG05']
82977382	<i>Besides … on the other hand</i>: using a corpus approach to explore the influence of teaching materials on Chinese students’ use of linking adverbials	Studies conducted on first and second language student writing in English have pointed to the latter group's high use of features such as informal language, pronouns, and linking adverbials, yet few studies have been conducted on assessed undergraduate writing produced within an English-speaking environment. This paper reports findings from a corpus study of Chinese and British students’ writing in UK universities, confirming that a key area of difference is the Chinese students’ higher use of particular linking adverbials (e.g., besides, on the other hand). We hypothesize that one reason for this higher usage is the influence of secondary school teaching materials in mainland China prior to UK university study and examine a set of model texts from the English paper in the Chinese university entrance test, selected as these texts comprise much of the teaching material in the final year of secondary education. We argue that Chinese students are “primed” (Hoey, 2005) to favour particular linking adverbials, to disregard issues of informality, and to prefer sentence-initial positioning. It is hoped that the reported findings will challenge English language teachers and textbook writers to consider the requirements of writing within the academy	['SDG10', 'SDG04']
305114197	Inquiry-Based Learning on the Cloud	Cloud Learning Environments (CLEs) have recently emerged as a novel approach to learning, putting learners in the spotlight and providing them with the cloud-based tools for building their own learning environments according to their specific learning needs and aspirations. Although CLEs bring significant benefits to educators and learners, there is still little evidence of CLEs being actively and effectively used in the teaching and learning process. This chapter addresses this issue by introducing a European initiative called weSPOT (Working Environment with Social, Personal and Open Technologies for Inquiry-based Learning) for supporting and enhancing inquiry-based learning in STEM education via a cloud-based inquiry toolkit. The chapter presents evidence of using this toolkit within a case study that investigates how a secondary education community of students / co-learners selects information sources on the web and identifies factors associated with the reliability of information sources during their collaborative inquiry (co-inquiry) project in online environments	['SDG04', 'SDG09']
597054161	Report to Foundation Degree Forward on the impact of foundation degrees on students and the workplace	The study (commissioned by Foundation Degree Forward) was undertaken by a team of researchers from the Open University's Centre for Higher Education Research and Information and the Learning and Skills Network. It set out to explore the impact of foundation degrees from students' and employers' perspectives. By design it also aimed to build capacity among (mainly) staff in further education colleges delivering Foundation degree (Fd) 8 programmes through the involvement of Fd practitioners in the study. Many of the Fds in the study were still rather new, and some of the research findings reflect this recency. The study found that students and employers perceive a range of benefits that Fd study brings to individuals and the workplace. Full-time students cited gaining real business/industry experience, gaining broad knowledge of a specific industry, developing relevant knowledge and skills, and making contacts for future jobs as some of the benefits. Those already in employment cited getting back to learning, gaining new subject knowledge and an understanding of theories linked to, and informed by workplace practices, the development of academic skills, and gaining broader perspectives on their current work. Most students considered they had gained confidence through their studies.Employers also noted the gains in broader understandings and improved performance in the workplace. However, the study also found that employer involvement in the design and delivery of Fds was very variable. A few had been actively engaged, and practitioners acknowledged that engaging employers effectively and persuading them to take part in future developments could be a challenge. The report notes that many of the Fds involved in the study had yet to capitalise on the intended levels of integration of academic and work-based learning, and of employer engagement which are seen as some of the distinctive features of Fds	['SDG04', 'SDG08']
82983764	The Limits of Social Science: Causal Explanation and Value Relevance	What forms of knowledge can social science claim to produce? Does it employ causal analysis, and if so what does this entail? What role should values play in the work of social scientists? These are the questions addressed in this book. They are closely interrelated, and the answers offered here challenge many currently prevailing assumptions. They carry implications both for research practice, quantitative or qualitative, and for the public claims that social scientists make about the value of their work. The arguments underpinning this challenge to conventional wisdom are laid out in detail in the first half of this book. In later chapters their implications are explored for two substantive areas of intrinsic importance: the study of social mobility and educational inequalities, and explaining urban riots, notably those that took place in London and other English cities in the summer of 2011	['SDG10', 'SDG11']
82976297	Coaching political leaders	"In this chapter we consider the coaching relationship, and its contexts, processes and outcomes when coaching takes place with elected politicians. Elected politicians undertake their roles at local, devolved, national or international level. They may be senior leaders (eg ministers, council leaders, mayors) as well as representatives of communities and constituencies. They may be in political control, in opposition or in coalition. If they hold different political roles they may experience control, opposition and coalition simultaneously, for example, if they are political representatives at county and district local authority level, whilst their political party is in opposition at national level. In whatever role, formal political authority carries with it particular responsibilities and vulnerabilities that distinguish it from managerial leadership (where most of the research and practice on coaching has taken place).The work of the coach is threfore to be sensitive to the particlar contexts, role demands and expectations (from self and a variety of publis and other stakeholders) of the elected political leader. We examine this though a leadership model that conceptualizes the contexts, the challenges and the capabilities of political leadership. In other words, our model does not focus solely on the characteristics of individuals and their self-development but places this in a socially constructed view of leadership whereby effective leadersip is concerned with being able to ""read the context"" (and sometimes shape it), focus on key priorities (challenges) and acquire or enhance the skills and behaviours to achieve the key tasks of leadership. The chapter illustrates key points about coaching with politicians, using a case study of political leadership in local government"	['SDG16']
82911040	The effect of dietary molybdenum and iron on copper status, puberty, fertility and oestrous cycles in cattle		['SDG02']
82911030	Lithium, magnesium and uranium isotope behaviour in the estuarine environment of basaltic islands	This study presents major and trace elements and uranium (U), lithium (Li) and magnesium (Mg) isotope data for dissolved and suspended particulate material from estuaries draining dominantly basaltic terrains in Iceland (Borgarfjörður) and Sao Miguel (Povoação) in the Azores archipelago. The concentrations of dissolved sodium (Na), calcium (Ca), potassium (K), sulphate (SO4), Mg and Li, and 7Li/6Li and 26Mg/24Mg isotope ratios vary directly as a function of the dissolved chloride concentration [Cl], indicating that these species are non-reactive in these estuaries. However, U appears to be affected either by colloid flocculation or the formation of Fe-oxyhydroxides in Borgarfjörður. The major element composition of suspended particulate material in the estuary at Borgarfjörður shows that the detrital silicates delivered to the estuarine mixing zone are relatively unweathered. Accordingly, the δ26Mg isotope composition of the suspended material is indistinguishable from that of the parent basalts. However, the (234U/238U) activity ratios of the suspended material are significantly different from the parent basalt indicating rapid equilibration of the U isotopes between particles and seawater. The Li concentration and δ7Li isotope composition of the suspended load are also observed to increase with increasing [Cl], consistent with ongoing weathering of detrital material and the formation of secondary minerals in seawater. Depending on the particle residence time in the estuary, this process could remove as much as 15–25% of the global riverine input of Li to the ocean	['SDG14']
82980642	Controlling God in the UK: the vexed question of political accountability and faith based groups.	For twelve years New Labour as the governing party of the UK was apparently obsessed with control, ensuring as far as possible that every aspect of government policy remained centrally directed. However, there was also a growth in the use and importance of third sector agencies in the delivery, and latterly, in the strategic development of, public policy. This created an implementation gap in the delivery of policy and a problem in ensuring that key policy makers from the third sector remain ‘on-message’. In this paper we will demonstrate the difficulties that existed in retaining control while decentralising the delivery and development of public policy	['SDG16']
